SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Feb 21 11:38:50 GMT 2017
User: student10
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: MAYP112424
Integration Time (usec): 100000 (MAYP112424)
Spectra Averaged: 1 (MAYP112424)
Boxcar Smoothing: 0 (MAYP112424)
Correct for Electrical Dark: No (MAYP112424)
Strobe/Lamp Enabled: No (MAYP112424)
Correct for Detector Non-linearity: No (MAYP112424)
Correct for Stray Light: No (MAYP112424)
Number of Pixels in Processed Spectrum: 2068
>>>>>Begin Processed Spectral Data<<<<<
874.70	100.00
875.13	54.00
875.56	40.00
875.99	78.00
876.42	55.00
876.85	101.00
877.28	97.00
877.71	71.00
878.14	52.00
878.57	80.00
879.00	64.00
879.43	50.00
879.86	56.00
880.29	64.00
880.72	111.00
881.15	62.00
881.58	49.00
882.01	77.00
882.44	65.00
882.87	98.00
883.30	104.00
883.73	77.00
884.16	52.00
884.59	63.00
885.02	105.00
885.45	54.00
885.88	46.00
886.31	88.00
886.74	76.00
887.17	65.00
887.60	60.00
888.03	69.00
888.46	49.00
888.89	67.00
889.32	63.00
889.75	80.00
890.18	38.00
890.60	107.00
891.03	62.00
891.46	70.00
891.89	58.00
892.32	58.00
892.75	88.00
893.18	51.00
893.61	71.00
894.04	42.00
894.47	60.00
894.90	56.00
895.32	54.00
895.75	53.00
896.18	71.00
896.61	49.00
897.04	57.00
897.47	47.00
897.90	48.00
898.33	36.00
898.75	64.00
899.18	68.00
899.61	48.00
900.04	48.00
900.47	72.00
900.90	51.00
901.33	50.00
901.75	45.00
902.18	66.00
902.61	28.00
903.04	30.00
903.47	61.00
903.90	76.00
904.32	40.00
904.75	37.00
905.18	40.00
905.61	19.00
906.04	72.00
906.47	49.00
906.89	53.00
907.32	11.00
907.75	60.00
908.18	37.00
908.61	43.00
909.03	34.00
909.46	23.00
909.89	46.00
910.32	46.00
910.75	49.00
911.17	49.00
911.60	52.00
912.03	34.00
912.46	42.00
912.89	7.00
913.31	43.00
913.74	44.00
914.17	35.00
914.60	31.00
915.02	2.00
915.45	35.00
915.88	33.00
916.31	56.00
916.73	50.00
917.16	54.00
917.59	44.00
918.02	43.00
918.44	49.00
918.87	36.00
919.30	12.00
919.72	57.00
920.15	58.00
920.58	51.00
921.01	43.00
921.43	33.00
921.86	41.00
922.29	46.00
922.71	64.00
923.14	37.00
923.57	27.00
924.00	47.00
924.42	42.00
924.85	51.00
925.28	20.00
925.70	38.00
926.13	19.00
926.56	31.00
926.98	30.00
927.41	50.00
927.84	41.00
928.26	35.00
928.69	21.00
929.12	28.00
929.54	30.00
929.97	47.00
930.40	16.00
930.82	31.00
931.25	24.00
931.68	29.00
932.10	19.00
932.53	29.00
932.96	11.00
933.38	9.00
933.81	19.00
934.23	29.00
934.66	13.00
935.09	19.00
935.51	18.00
935.94	22.00
936.37	9.00
936.79	15.00
937.22	6.00
937.64	4.00
938.07	28.00
938.50	-12.00
938.92	27.00
939.35	45.00
939.77	16.00
940.20	18.00
940.62	28.00
941.05	15.00
941.48	22.00
941.90	43.00
942.33	9.00
942.75	44.00
943.18	19.00
943.60	27.00
944.03	7.00
944.46	30.00
944.88	18.00
945.31	18.00
945.73	20.00
946.16	30.00
946.58	38.00
947.01	10.00
947.43	11.00
947.86	30.00
948.28	13.00
948.71	31.00
949.14	26.00
949.56	15.00
949.99	18.00
950.41	25.00
950.84	-10.00
951.26	29.00
951.69	18.00
952.11	22.00
952.54	21.00
952.96	27.00
953.39	13.00
953.81	22.00
954.24	25.00
954.66	24.00
955.09	20.00
955.51	5.00
955.93	19.00
956.36	37.00
956.78	20.00
957.21	14.00
957.63	3.00
958.06	27.00
958.48	-2.00
958.91	46.00
959.33	50.00
959.76	9.00
960.18	27.00
960.60	40.00
961.03	33.00
961.45	34.00
961.88	13.00
962.30	10.00
962.73	53.00
963.15	29.00
963.57	31.00
964.00	1.00
964.42	41.00
964.85	40.00
965.27	14.00
965.70	21.00
966.12	28.00
966.54	26.00
966.97	25.00
967.39	10.00
967.82	42.00
968.24	32.00
968.66	20.00
969.09	34.00
969.51	19.00
969.93	24.00
970.36	25.00
970.78	28.00
971.21	31.00
971.63	14.00
972.05	48.00
972.48	31.00
972.90	21.00
973.32	29.00
973.75	27.00
974.17	46.00
974.59	27.00
975.02	8.00
975.44	34.00
975.86	34.00
976.29	50.00
976.71	25.00
977.13	16.00
977.56	18.00
977.98	7.00
978.40	34.00
978.83	27.00
979.25	22.00
979.67	22.00
980.10	37.00
980.52	50.00
980.94	25.00
981.36	5.00
981.79	30.00
982.21	29.00
982.63	23.00
983.06	12.00
983.48	34.00
983.90	25.00
984.32	53.00
984.75	19.00
985.17	14.00
985.59	30.00
986.01	24.00
986.44	57.00
986.86	38.00
987.28	42.00
987.70	34.00
988.13	-4.00
988.55	34.00
988.97	51.00
989.39	31.00
989.82	37.00
990.24	26.00
990.66	20.00
991.08	18.00
991.51	44.00
991.93	56.00
992.35	40.00
992.77	21.00
993.19	31.00
993.62	21.00
994.04	26.00
994.46	8.00
994.88	18.00
995.30	41.00
995.73	-10.00
996.15	31.00
996.57	29.00
996.99	29.00
997.41	41.00
997.84	7.00
998.26	54.00
998.68	50.00
999.10	18.00
999.52	6.00
999.94	45.00
1000.37	31.00
1000.79	32.00
1001.21	23.00
1001.63	7.00
1002.05	41.00
1002.47	44.00
1002.89	-1.00
1003.32	26.00
1003.74	27.00
1004.16	46.00
1004.58	12.00
1005.00	43.00
1005.42	20.00
1005.84	31.00
1006.26	34.00
1006.68	17.00
1007.11	37.00
1007.53	4.00
1007.95	42.00
1008.37	14.00
1008.79	13.00
1009.21	12.00
1009.63	51.00
1010.05	21.00
1010.47	25.00
1010.89	30.00
1011.31	-10.00
1011.74	25.00
1012.16	21.00
1012.58	29.00
1013.00	31.00
1013.42	33.00
1013.84	26.00
1014.26	31.00
1014.68	29.00
1015.10	20.00
1015.52	54.00
1015.94	19.00
1016.36	42.00
1016.78	40.00
1017.20	24.00
1017.62	54.00
1018.04	29.00
1018.46	30.00
1018.88	27.00
1019.30	34.00
1019.72	20.00
1020.14	23.00
1020.56	49.00
1020.98	-2.00
1021.40	31.00
1021.82	26.00
1022.24	22.00
1022.66	9.00
1023.08	15.00
1023.50	31.00
1023.92	6.00
1024.34	27.00
1024.76	22.00
1025.18	26.00
1025.60	20.00
1026.02	33.00
1026.44	14.00
1026.86	7.00
1027.28	10.00
1027.70	23.00
1028.12	19.00
1028.54	13.00
1028.96	22.00
1029.38	32.00
1029.80	2.00
1030.22	21.00
1030.64	12.00
1031.06	31.00
1031.48	28.00
1031.89	24.00
1032.31	11.00
1032.73	15.00
1033.15	18.00
1033.57	16.00
1033.99	9.00
1034.41	17.00
1034.83	-13.00
1035.25	9.00
1035.67	-5.00
1036.09	7.00
1036.50	33.00
1036.92	27.00
1037.34	7.00
1037.76	23.00
1038.18	24.00
1038.60	11.00
1039.02	11.00
1039.44	15.00
1039.85	13.00
1040.27	7.00
1040.69	35.00
1041.11	8.00
1041.53	1.00
1041.95	9.00
1042.37	16.00
1042.78	28.00
1043.20	30.00
1043.62	10.00
1044.04	14.00
1044.46	19.00
1044.88	2.00
1045.29	27.00
1045.71	-1.00
1046.13	19.00
1046.55	15.00
1046.97	13.00
1047.38	10.00
1047.80	7.00
1048.22	33.00
1048.64	32.00
1049.06	26.00
1049.47	23.00
1049.89	10.00
1050.31	12.00
1050.73	15.00
1051.15	3.00
1051.56	6.00
1051.98	1.00
1052.40	10.00
1052.82	18.00
1053.23	-2.00
1053.65	7.00
1054.07	11.00
1054.49	-2.00
1054.90	10.00
1055.32	22.00
1055.74	4.00
1056.16	3.00
1056.57	12.00
1056.99	13.00
1057.41	28.00
1057.83	10.00
1058.24	34.00
1058.66	27.00
1059.08	9.00
1059.49	-11.00
1059.91	5.00
1060.33	23.00
1060.75	21.00
1061.16	-6.00
1061.58	3.00
1062.00	-8.00
1062.41	13.00
1062.83	-3.00
1063.25	10.00
1063.66	23.00
1064.08	-13.00
1064.50	18.00
1064.92	20.00
1065.33	-6.00
1065.75	-8.00
1066.17	22.00
1066.58	1.00
1067.00	4.00
1067.41	12.00
1067.83	12.00
1068.25	-16.00
1068.66	8.00
1069.08	7.00
1069.50	-3.00
1069.91	10.00
1070.33	31.00
1070.75	13.00
1071.16	-8.00
1071.58	-3.00
1071.99	-1.00
1072.41	3.00
1072.83	7.00
1073.24	27.00
1073.66	11.00
1074.08	-4.00
1074.49	9.00
1074.91	-2.00
1075.32	23.00
1075.74	-6.00
1076.16	-3.00
1076.57	18.00
1076.99	21.00
1077.40	4.00
1077.82	21.00
1078.23	19.00
1078.65	5.00
1079.07	1.00
1079.48	30.00
1079.90	-7.00
1080.31	1.00
1080.73	-18.00
1081.14	19.00
1081.56	8.00
1081.97	2.00
1082.39	20.00
1082.81	-5.00
1083.22	20.00
1083.64	5.00
1084.05	11.00
1084.47	-10.00
1084.88	3.00
1085.30	0.00
1085.71	-5.00
1086.13	1.00
1086.54	0.00
1086.96	-3.00
1087.37	13.00
1087.79	19.00
1088.20	-6.00
1088.62	8.00
1089.03	19.00
1089.45	23.00
1089.86	24.00
1090.28	0.00
1090.69	6.00
1091.11	1.00
1091.52	20.00
1091.94	-18.00
1092.35	3.00
1092.76	-8.00
1093.18	9.00
1093.59	10.00
1094.01	2.00
1094.42	17.00
1094.84	1.00
1095.25	5.00
1095.67	22.00
1096.08	1.00
1096.49	13.00
1096.91	10.00
1097.32	2.00
1097.74	-1.00
1098.15	-7.00
1098.57	-9.00
1098.98	-6.00
1099.39	5.00
1099.81	-7.00
1100.22	2.00
1100.64	-8.00
1101.05	7.00
1101.46	2.00
1101.88	-12.00
1102.29	1.00
1102.71	-18.00
1103.12	6.00
1103.53	-9.00
1103.95	10.00
1104.36	-3.00
1104.77	16.00
1105.19	4.00
1105.60	1.00
1106.01	0.00
1106.43	3.00
1106.84	-6.00
1107.26	-6.00
1107.67	-5.00
1108.08	12.00
1108.50	4.00
1108.91	1.00
1109.32	-4.00
1109.74	11.00
1110.15	26.00
1110.56	8.00
1110.97	-1.00
1111.39	-16.00
1111.80	6.00
1112.21	0.00
1112.63	-3.00
1113.04	0.00
>>>>>End Processed Spectral Data<<<<<
